semestre,codigo,disciplina,turma,turma_url,docente,horario,padrao_dias,vagas,inscritos
2024/2,TCC00324,GOVERNANÇA EM TECNOLOGIA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000409400,Marcelo Fornazin,Sex 18:00-22:00,Sex,62,61
2024/2,TCC00297,INTELIGÊNCIA ARTIFICIAL,A1,/graduacao/quadrodehorarios/turmas/100000411911,Flavia Cristina Bernardini,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,50,37
2024/2,STA00191,INTELIGÊNCIA DE NEGÓCIOS,P1,/graduacao/quadrodehorarios/turmas/100000406561,Elaine Ribeiro Sigette,Ter 18:00-22:00,Ter,66,31
2024/2,TCC00298,INTERFACE HOMEM-MÁQUINA,A1,/graduacao/quadrodehorarios/turmas/100000411912,Luciana Cardoso de Castro Salgado,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,60,54
2024/2,TET00319,INTRODUÇÃO AO KIT DE DESENVOLVIMENTO ARDUINO I,AA,/graduacao/quadrodehorarios/turmas/100000402570,Alexandre Santos de La Vega,Seg 18:00-20:00; Sab 09:00-11:00,Seg-Sab,12,6
2024/2,TCC00300,LABORATÓRIO DE PROGRAMAÇÃO DE DISPOSITIVOS MÓVEIS,AA,/graduacao/quadrodehorarios/turmas/100000411926,Leandro Santiago de Araujo,Ter 14:00-16:00,Ter,40,33
2024/2,TCC00300,LABORATÓRIO DE PROGRAMAÇÃO DE DISPOSITIVOS MÓVEIS,BA,/graduacao/quadrodehorarios/turmas/100000412082,Leandro Santiago de Araujo,Ter 16:00-18:00,Ter,41,32
2024/2,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,AA,/graduacao/quadrodehorarios/turmas/100000411927,Esteban Walter Gonzalez Clua,Sex 11:00-13:00,Sex,37,35
2024/2,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,BA,/graduacao/quadrodehorarios/turmas/100000411928,Esteban Walter Gonzalez Clua,Sex 09:00-11:00,Sex,38,35
2024/2,TCC00344,LABORATÓRIO DE PROGRAMAÇÃO PARALELA I,AA,/graduacao/quadrodehorarios/turmas/100000411929,Lucia Maria de Assumpcao Drummond,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,32
2024/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,AA,/graduacao/quadrodehorarios/turmas/100000411930,João Felipe Nicolaci Pimentel,Ter 16:00-18:00,Ter,0,27
2024/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,BA,/graduacao/quadrodehorarios/turmas/100000411935,Mario Roberto Folhadela Benevides,Ter 16:00-18:00,Ter,13,27
2024/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,CA,/graduacao/quadrodehorarios/turmas/100000412081,João Felipe Nicolaci Pimentel,Qui 16:00-18:00,Qui,4,27
2024/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,DA,/graduacao/quadrodehorarios/turmas/100000411934,Mario Roberto Folhadela Benevides,Qui 16:00-18:00,Qui,27,12
2024/2,GCI00141,LABORATÓRIO DE TRATAMENTO E RECUPERAÇÃO DA INFORMAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000404656,Nilson Theobald Barbosa,Ter 18:00-22:00,Ter,48,15
2024/2,GLC00292,LIBRAS I,A1,/graduacao/quadrodehorarios/turmas/100000404779,Bruno Ramos,Seg 09:00-11:00,Seg,40,33
2024/2,GLC00292,LIBRAS I,D1,/graduacao/quadrodehorarios/turmas/100000404796,Tathianna Prado Dawes,Qui 09:00-11:00,Qui,51,46
2024/2,GLC00292,LIBRAS I,E3,/graduacao/quadrodehorarios/turmas/100000404918,Gildete da Silva Amorim Mendes Francisco,Sex 16:00-18:00,Sex,52,36
2024/2,TCC00304,LINGUAGENS DE PROGRAMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000411939,Bruno Lopes Vieira,Sex 09:00-13:00,Sex,55,44
2024/2,TCC00304,LINGUAGENS DE PROGRAMAÇÃO,X1,/graduacao/quadrodehorarios/turmas/100000411943,Christiano de Oliveira Braga,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,50,45
2024/2,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000411944,Christiano de Oliveira Braga,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,55,53
2024/2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000409551,Taisa Lopes Martins,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,56,55
2024/2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000409552,Jorge Petrucio Viana,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,49
2024/2,GAN00167,MATEMÁTICA DISCRETA,A1,/graduacao/quadrodehorarios/turmas/100000409550,Jones Colombo,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,49,31
2024/2,GAN00167,MATEMÁTICA DISCRETA,B1,/graduacao/quadrodehorarios/turmas/100000409658,Jose Koiller,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,15,51
2024/2,GAN00167,MATEMÁTICA DISCRETA,C1,/graduacao/quadrodehorarios/turmas/100000409548,Yuri Ki,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,22,49
2024/2,TCC00200,MINERAÇÃO DE DADOS,A1,/graduacao/quadrodehorarios/turmas/100000408790,Marcos Vinicius Naves Bedo,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,5,1
2024/2,TCC00330,MODELAGEM DE PROCESSOS DE NEGÓCIOS,A1,/graduacao/quadrodehorarios/turmas/100000410161,Rodrigo Salvador Monteiro,Seg 18:00-22:00,Seg,52,37
2024/2,STA00267,MODELOS DE GESTÃO CONTEMPORÂNEA,P1,/graduacao/quadrodehorarios/turmas/100000406590,Thais Soares Kronemberger,Qui 18:00-22:00,Qui,70,68
2024/2,TCC00306,MÉTODOS NUMÉRICOS,A1,/graduacao/quadrodehorarios/turmas/100000411945,Luiz Fernando Bez,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,45,43
2024/2,TCC00306,MÉTODOS NUMÉRICOS,X1,/graduacao/quadrodehorarios/turmas/100000412268,Andre Maues Brabo Pereira,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,41,38
2024/2,TCC00196,OTIMIZAÇÃO COMBINATÓRIA,A1,/graduacao/quadrodehorarios/turmas/100000408785,Igor Machado Coelho,Sex 18:00-22:00,Sex,6,3
2024/2,TCC00318,PESQUISA OPERACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000411946,Igor Machado Coelho,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,54,50
2024/2,TCC00318,PESQUISA OPERACIONAL,Z1,/graduacao/quadrodehorarios/turmas/100000412218,Igor Machado Coelho,Sex 18:00-22:00,Sex,1,1
2024/2,TCC00203,PROCESSAMENTO DE IMAGENS,A1,/graduacao/quadrodehorarios/turmas/100000408792,Aura Conci,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,3,2
2024/2,TCC00307,PROGRAMAÇÃO CIENTÍFICA,A1,/graduacao/quadrodehorarios/turmas/100000411947,Ricardo Leiderman,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,58,55
2024/2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000411950,Anselmo Antunes Montenegro,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,11,39
2024/2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,B1,/graduacao/quadrodehorarios/turmas/100000411951,Christiano de Oliveira Braga,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,18,51
2024/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,A1,/graduacao/quadrodehorarios/turmas/100000411953,Aline de Paula Nascimento,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,41,44
2024/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,B1,/graduacao/quadrodehorarios/turmas/100000411954,Aline Marins Paes Carvalho,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,38,31
2024/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,C1,/graduacao/quadrodehorarios/turmas/100000411955,Yuri Abitbol de Menezes Frota,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,42,29
2024/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,A1,/graduacao/quadrodehorarios/turmas/100000411956,Anselmo Antunes Montenegro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,47,31
2024/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,B1,/graduacao/quadrodehorarios/turmas/100000411959,Flavia Cristina Bernardini,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,53,32
2024/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,C1,/graduacao/quadrodehorarios/turmas/100000410879,Carlos Alberto Soares Ribeiro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,56,49
2024/2,TCC00312,PROJETO DE SOFTWARE,A1,/graduacao/quadrodehorarios/turmas/100000411961,Troy Costa Kohwalter,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,71,71
2024/2,TEC00209,PROPRIEDADE INDUSTRIAL,A1,/graduacao/quadrodehorarios/turmas/100000401970,Luis Gustavo Zelaya Cruz,Sex 14:00-18:00,Sex,75,43
2024/2,TEC00209,PROPRIEDADE INDUSTRIAL,B1,/graduacao/quadrodehorarios/turmas/100000402005,Luis Gustavo Zelaya Cruz,Sex 08:00-12:00,Sex,74,35
2024/2,SDV00143,PROPRIEDADE INTELECTUAL,P1,/graduacao/quadrodehorarios/turmas/100000402168,Clarisse Stephan Farhat Jorge,Ter 18:00-20:00; Ter 20:00-22:00,Ter,71,61
2024/2,TCC00313,REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000411940,Celio Vinicius Neves de Albuquerque,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,50,46
2024/2,TCC00314,REDES DE COMPUTADORES II,A1,/graduacao/quadrodehorarios/turmas/100000411941,Debora Christina Muchaluat Saade,Sex 09:00-13:00,Sex,46,17
2024/2,GCI00126,REPRESENTAÇÃO DA INFORMAÇÃO,C1,/graduacao/quadrodehorarios/turmas/100000404551,Rosana Portugal Tavares de Moraes,Qui 09:00-13:00,Qui,54,26
2024/2,GCI00126,REPRESENTAÇÃO DA INFORMAÇÃO,C2,/graduacao/quadrodehorarios/turmas/100000404552,Rosana Portugal Tavares de Moraes,Sex 18:00-22:00,Sex,56,52
2024/2,TCC00341,SEGURANÇA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000410731,Luis Antonio Brasil Kowada,Qua 18:00-22:00,Qua,58,47
2024/2,TCC00315,SISTEMAS DISTRIBUÍDOS,A1,/graduacao/quadrodehorarios/turmas/100000411942,Flavia Coimbra Delicato,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,46,29
2024/2,TCC00316,SISTEMAS OPERACIONAIS,A1,/graduacao/quadrodehorarios/turmas/100000411948,Maria Cristina Silva Boeres,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,60,56
2024/2,TCC00271,TÓPICOS EM  LINGUAGEM DE PROGRAMAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000408786,Patrick Barbosa Moratori,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,42,39
2024/2,TCC00234,TÓPICOS EM ARQUITETURAS DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000408788,Lucia Maria de Assumpcao Drummond,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,7,7
2024/2,TCC00241,TÓPICOS EM COMPUTAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000408784,Luis Felipe Ignacio Cunha,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,13,10
2024/2,TCC00242,TÓPICOS EM COMPUTAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000412217,Luis Felipe Ignacio Cunha,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,1,1
2024/2,TCC00250,TÓPICOS EM ENGENHARIA DE SOFWARE I,A1,/graduacao/quadrodehorarios/turmas/100000408791,Vania de Oliveira Neves,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,5,5
2024/2,TCC00251,TÓPICOS EM ENGENHARIA DE SOFWARE II,A1,/graduacao/quadrodehorarios/turmas/100000408796,Heleno de Souza Campos Junior,Sex 18:00-22:00,Sex,30,21
2024/2,TCC00259,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL I,A1,/graduacao/quadrodehorarios/turmas/100000408787,Aline Marins Paes Carvalho,Sex 09:00-13:00,Sex,28,11
2024/2,TCC00260,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL II,A1,/graduacao/quadrodehorarios/turmas/100000408782,Flavio Luiz Seixas,Sex 14:00-18:00,Sex,10,3
2024/2,TCC00261,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL III,A1,/graduacao/quadrodehorarios/turmas/100000412269,Leandro Santiago de Araujo,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,20,12
2024/2,TCC00274,TÓPICOS EM REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000412344,Celio Vinicius Neves de Albuquerque,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,10,5
2024/2,GAN00140,ÁLGEBRA LINEAR,A1,/graduacao/quadrodehorarios/turmas/100000409788,Claudia Ossanai,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,53,48
2024/2,GAN00140,ÁLGEBRA LINEAR,B1,/graduacao/quadrodehorarios/turmas/100000409573,Miguel Angel Orrillo Cumpa,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,54,53
2024/2,GAN00140,ÁLGEBRA LINEAR,C1,/graduacao/quadrodehorarios/turmas/100000409574,Thiago Lourenco Pires,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,55,52
2024/2,GAN00140,ÁLGEBRA LINEAR,D1,/graduacao/quadrodehorarios/turmas/100000409575,Carlos Manuel Guzman Jimenez,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,55,53
2024/2,GAN00140,ÁLGEBRA LINEAR,E1,/graduacao/quadrodehorarios/turmas/100000409577,Xuan Zhang,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,53,49
2024/2,GAN00140,ÁLGEBRA LINEAR,K1,/graduacao/quadrodehorarios/turmas/100000409583,Bely Rodriguez Morales,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,50
2024/2,GAN00140,ÁLGEBRA LINEAR,L1,/graduacao/quadrodehorarios/turmas/100000409584,Vinicius Mendes Couto Pereira,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,53
2024/2,GAN00140,ÁLGEBRA LINEAR,M1,/graduacao/quadrodehorarios/turmas/100000412302,Danilo Vilela Avelar,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,48
2025/1,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,A1,/graduacao/quadrodehorarios/turmas/100000420490,Marcos Costa Roboredo,Seg 09:00-13:00,Seg,49,41
2025/1,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,B1,/graduacao/quadrodehorarios/turmas/100000420460,Valdecy Pereira,Seg 14:00-18:00,Seg,50,32
2025/1,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,C1,/graduacao/quadrodehorarios/turmas/100000420470,Valdecy Pereira,Seg 18:00-22:00,Seg,49,31
2025/1,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,T1,/graduacao/quadrodehorarios/turmas/100000426000,Luiz Carlos Brasil de Brito Mello,Ter 09:00-13:00,Ter,45,1
2025/1,TCC00284,ALGORITMOS EM GRAFOS,A1,/graduacao/quadrodehorarios/turmas/100000421250,Fabio Protti,Sex 09:00-13:00,Sex,63,57
2025/1,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,A1,/graduacao/quadrodehorarios/turmas/100000421252,Luis Felipe Ignacio Cunha,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,71,67
2025/1,TCC00286,ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000421315,Eugene Francis Vinod Rebello,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,45,35
2025/1,TCC00286,ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000421317,Leandro Santiago de Araujo,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,45,46
2025/1,TCC00349,AVALIAÇÃO DE DESEMPENHO,A1,/graduacao/quadrodehorarios/turmas/100000421320,Antonio Augusto de Aragao Rocha,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,54,52
2025/1,TCC00349,AVALIAÇÃO DE DESEMPENHO,Z1,/graduacao/quadrodehorarios/turmas/100000424913,Antonio Augusto de Aragao Rocha,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,1,1
2025/1,TCC00287,BANCO DE DADOS I,A1,/graduacao/quadrodehorarios/turmas/100000421323,Rodrigo Salvador Monteiro,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,63,61
2025/1,TCC00288,BANCO DE DADOS II,A1,/graduacao/quadrodehorarios/turmas/100000421325,Luiz Andre Portes Paes Leme,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,46,37
2025/1,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000417999,Alexandre Santos de La Vega,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,42,34
2025/1,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000418000,Joao Marcos Meirelles da Silva,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,42,41
2025/1,TCC00289,COMPILADORES,A1,/graduacao/quadrodehorarios/turmas/100000421326,Christiano de Oliveira Braga,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,45,43
2025/1,GSI00433,COMPORTAMENTO ORGANIZACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000423486,Hugo Leonardo Povoa Sandall,Ter 18:00-22:00,Ter,40,37
2025/1,TCC00280,COMPUTAÇÃO E MEIO AMBIENTE,A1,/graduacao/quadrodehorarios/turmas/100000423961,Jose Raphael Bokehi,Seg 14:00-18:00,Seg,37,30
2025/1,TCC00290,COMPUTAÇÃO E SOCIEDADE,A1,/graduacao/quadrodehorarios/turmas/100000421328,Jose Raphael Bokehi,Qui 11:00-13:00,Qui,46,41
2025/1,TCC00291,COMPUTAÇÃO GRÁFICA,A1,/graduacao/quadrodehorarios/turmas/100000421335,Aura Conci,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,46,35
2025/1,GMA00154,CÁLCULO 1,C2,/graduacao/quadrodehorarios/turmas/100000418229,Juan Bautista Limaco Ferrel,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,40,27
2025/1,GMA00154,CÁLCULO 1,D2,/graduacao/quadrodehorarios/turmas/100000418244,Adriana Victoria da Luz Angeloni,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,42,25
2025/1,GMA00154,CÁLCULO 1,E1,/graduacao/quadrodehorarios/turmas/100000418249,Vinicius de França Araujo,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,45,40
2025/1,GMA00154,CÁLCULO 1,F1,/graduacao/quadrodehorarios/turmas/100000418251,Mario Olivero Marques da Silva,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,50,48
2025/1,GMA00154,CÁLCULO 1,F2,/graduacao/quadrodehorarios/turmas/100000425003,Vinicius de França Araujo,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,36,32
2025/1,GMA00154,CÁLCULO 1,G1,/graduacao/quadrodehorarios/turmas/100000418252,Mario Olivero Marques da Silva,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,50,42
2025/1,GMA00154,CÁLCULO 1,M1,/graduacao/quadrodehorarios/turmas/100000418253,Cristiane Ramos Ribeiro Argento,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,50,47
2025/1,GMA00154,CÁLCULO 1,N2,/graduacao/quadrodehorarios/turmas/100000418255,Maria Luiza Oliveira Santos,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,54,52
2025/1,GMA00154,CÁLCULO 1,O3,/graduacao/quadrodehorarios/turmas/100000418259,Olivier Pierre Thom,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,51,47
2025/1,GMA00154,CÁLCULO 1,Q2,/graduacao/quadrodehorarios/turmas/100000418263,Sergio de Moura Almaraz,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,52,48
2025/1,GMA00155,CÁLCULO 2,M2,/graduacao/quadrodehorarios/turmas/100000418335,Cheng Xu,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,53,48
2025/1,GMA00155,CÁLCULO 2,N1,/graduacao/quadrodehorarios/turmas/100000418337,Pablo Gutierrez Barrientos,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,62,57
2025/1,GMA00155,CÁLCULO 2,N2,/graduacao/quadrodehorarios/turmas/100000418338,Artem Raibekas,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,40,32
2025/1,GMA00155,CÁLCULO 2,O1,/graduacao/quadrodehorarios/turmas/100000418340,Pablo Andres Guarino Quinones,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,31,16
2025/1,GMA00155,CÁLCULO 2,P1,/graduacao/quadrodehorarios/turmas/100000418348,Pablo Andres Guarino Quinones,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,50,46
2025/1,GMA00155,CÁLCULO 2,Q1,/graduacao/quadrodehorarios/turmas/100000418351,Sergio Mariano Licanic,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,52,50
2025/1,GMA00155,CÁLCULO 2,Q2,/graduacao/quadrodehorarios/turmas/100000418352,Begona Alarcon Cotillas,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,50,44
2025/1,GMA00155,CÁLCULO 2,R1,/graduacao/quadrodehorarios/turmas/100000418353,Sergio Mariano Licanic,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,55,51
2025/1,STA00168,DESENVOLVIMENTO DE PESSOAS,P1,/graduacao/quadrodehorarios/turmas/100000422224,Fernando de Oliveira Vieira,Ter 18:00-22:00,Ter,81,69
2025/1,TCC00226,DESENVOLVIMENTO WEB,A1,/graduacao/quadrodehorarios/turmas/100000421338,Carlos Alberto Soares Ribeiro,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,47,46
2025/1,TCC00226,DESENVOLVIMENTO WEB,X1,/graduacao/quadrodehorarios/turmas/100000424828,Carlos Alberto Soares Ribeiro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,46,29
2025/1,TEP00109,ECONOMIA APLICADA À ENGENHARIA,T1,/graduacao/quadrodehorarios/turmas/100000420458,Marco Aurelio Cabral Pinto,Qua 18:00-22:00,Qua,45,27
2025/1,TCC00212,EMPREENDEDORISMO,A1,/graduacao/quadrodehorarios/turmas/100000422798,Daniela Gorski Trevisan,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,27,13
2025/1,TCC00292,ENGENHARIA DE SOFTWARE I,A1,/graduacao/quadrodehorarios/turmas/100000421429,Leonardo Gresta Paulino Murta,Sex 09:00-13:00,Sex,70,66
2025/1,TCC00293,ENGENHARIA DE SOFTWARE II,A1,/graduacao/quadrodehorarios/turmas/100000421432,Troy Costa Kohwalter,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,65,64
2025/1,TEP00110,ENGENHARIA ECONÔMICA,B1,/graduacao/quadrodehorarios/turmas/100000420478,Silvia dos Reis Alcantara Duarte,Sex 07:00-09:00,Sex,33,16
2025/1,TEP00110,ENGENHARIA ECONÔMICA,C1,/graduacao/quadrodehorarios/turmas/100000420486,Silvia dos Reis Alcantara Duarte,Sex 09:00-11:00,Sex,44,24
2025/1,TEP00110,ENGENHARIA ECONÔMICA,D1,/graduacao/quadrodehorarios/turmas/100000420499,Silvia dos Reis Alcantara Duarte,Sex 11:00-13:00,Sex,20,9
2025/1,TEP00110,ENGENHARIA ECONÔMICA,E1,/graduacao/quadrodehorarios/turmas/100000420487,Silvia dos Reis Alcantara Duarte,Sex 14:00-16:00,Sex,25,8
2025/1,GET00177,ESTATÍSTICA BÁSICA,B1,/graduacao/quadrodehorarios/turmas/100000422053,Anderson de Oliveira Calixto,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,56,33
2025/1,GET00177,ESTATÍSTICA BÁSICA,C2,/graduacao/quadrodehorarios/turmas/100000422056,Anderson de Oliveira Calixto,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,57,31
2025/1,GET00177,ESTATÍSTICA BÁSICA,E1,/graduacao/quadrodehorarios/turmas/100000422064,Keila Mara Cassiano,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,67,53
2025/1,GET00177,ESTATÍSTICA BÁSICA,H1,/graduacao/quadrodehorarios/turmas/100000422143,Jose Murilo Ferraz Saraiva,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,57
2025/1,GET00177,ESTATÍSTICA BÁSICA,J1,/graduacao/quadrodehorarios/turmas/100000422145,Marcio Watanabe Alves de Souza,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,60,59
2025/1,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITIMOS,A1,/graduacao/quadrodehorarios/turmas/100000421433,Isabel Cristina Mello Rosseti,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,47,36
2025/1,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITIMOS,B1,/graduacao/quadrodehorarios/turmas/100000421441,Luis Antonio Brasil Kowada,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,47,43
2025/1,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000421446,Eugene Francis Vinod Rebello,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,21,55
2025/1,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000421553,Aline de Paula Nascimento,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,25,52
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,D1,/graduacao/quadrodehorarios/turmas/100000421261,Alex Correa Abreu,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,30,57
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,E1,/graduacao/quadrodehorarios/turmas/100000421262,Helton de Oliveira da Silva Leal,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,31,62
2025/1,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,G1,/graduacao/quadrodehorarios/turmas/100000421324,Joao Helder Olmedo Rodrigues,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,16,59
