turma_id,semestre,codigo,disciplina_pdf,turma_pdf,turma_web,turma_url,metodo_vinculo,docentes_web,horario_web,cursos_busca,codigos_cursos_com_vagas,vagas,inscritos,vagas_cc,inscritos_cc,vagas_si,inscritos_si,vagas_outros_cursos,inscritos_outros_cursos,compartilhada_vagas_cc_si,curriculos,grupos_curriculares,compartilhada_curriculos_cc_si,obrigatoria,vagas_por_curso_json,fonte
2026-2-TCC00316-A1,2026-2,TCC00316,SISTEMAS OPERACIONAIS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462101,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31,60,59,60,59,0,0,0,0,False,CC,CC-P4,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":59,""inscritos_vestibulando"":0,""inscritos"":59}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00318-A1,2026-2,TCC00318,PESQUISA OPERACIONAL,A1,A1,/graduacao/quadrodehorarios/turmas/100000462047,turma_e_encontros_exatos,,Ter 07:00-09:00; Qui 07:00-09:00,CC,31,60,60,60,60,0,0,0,0,False,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00324-A1,2026-2,TCC00324,GOVERNANÇA EM TECNOLOGIA DA INFORMAÇÃO,A1,A1,/graduacao/quadrodehorarios/turmas/100000462038,turma_e_encontros_exatos,,Sex 18:00-22:00,SI,23;41;83,60,55,0,0,55,53,5,2,False,SI,SI-P8,False,True,"[{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":53,""inscritos_vestibulando"":0,""inscritos"":53}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00328-A1,2026-2,TCC00328,PROG. ORIENTADA A OBJETOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462060,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,31;83,47,34,45,34,2,0,0,0,True,CC,CC-P3,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":44,""vagas_vestibulando"":1,""vagas"":45,""inscritos_regular"":33,""inscritos_vestibulando"":1,""inscritos"":34},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00328-B1,2026-2,TCC00328,PROG. ORIENTADA A OBJETOS,B1,B1,/graduacao/quadrodehorarios/turmas/100000463834,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,31;83,47,34,45,32,2,2,0,0,True,CC,CC-P3,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":44,""vagas_vestibulando"":1,""vagas"":45,""inscritos_regular"":31,""inscritos_vestibulando"":1,""inscritos"":32}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00330-A1,2026-2,TCC00330,MODELAGEM DE PROCESSO DE NEGÓCIOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462046,turma_e_encontros_exatos,,Sex 18:00-22:00,CC;SI,31;83,64,59,3,3,61,56,0,0,True,SI,SI-P7,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":60,""vagas_vestibulando"":1,""vagas"":61,""inscritos_regular"":56,""inscritos_vestibulando"":0,""inscritos"":56},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00331-A1,2026-2,TCC00331,ESTRUTURAS DE DADOS PARA SI,A1,A1,/graduacao/quadrodehorarios/turmas/100000462010,turma_e_encontros_exatos,,Seg 18:00-20:00; Qua 18:00-20:00,SI,83,45,38,0,0,45,38,0,0,False,SI,SI-P3,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":40,""vagas_vestibulando"":5,""vagas"":45,""inscritos_regular"":37,""inscritos_vestibulando"":1,""inscritos"":38}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00331-B1,2026-2,TCC00331,ESTRUTURAS DE DADOS PARA SI,B1,B1,/graduacao/quadrodehorarios/turmas/100000462008,turma_e_encontros_exatos,,Seg 18:00-20:00; Qua 18:00-20:00,SI,83,45,38,0,0,45,38,0,0,False,SI,SI-P3,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":45,""vagas_vestibulando"":0,""vagas"":45,""inscritos_regular"":38,""inscritos_vestibulando"":0,""inscritos"":38}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00332-A1,2026-2,TCC00332,FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO,A1,A1,/graduacao/quadrodehorarios/turmas/100000462025,turma_e_encontros_exatos,,Ter 20:00-22:00; Qui 20:00-22:00,SI,15;23;41;83,44,37,0,0,35,32,9,5,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":30,""vagas"":35,""inscritos_regular"":2,""inscritos_vestibulando"":30,""inscritos"":32},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""15"",""curso"":""Farmácia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00332-B1,2026-2,TCC00332,FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO,B1,B1,/graduacao/quadrodehorarios/turmas/100000462023,turma_e_encontros_exatos,,Ter 18:00-20:00; Qui 18:00-20:00,SI,41;83,42,32,0,0,37,30,5,2,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":6,""vagas_vestibulando"":31,""vagas"":37,""inscritos_regular"":2,""inscritos_vestibulando"":28,""inscritos"":30},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00334-A1,2026-2,TCC00334,PRINCIPIO DE BANCO DE DADOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462048,turma_e_encontros_exatos,,Qua 18:00-20:00; Sex 18:00-20:00,SI,42;83,62,59,0,0,56,54,6,5,False,SI,SI-P4,False,True,"[{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":55,""vagas_vestibulando"":1,""vagas"":56,""inscritos_regular"":54,""inscritos_vestibulando"":0,""inscritos"":54}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00335-A1,2026-2,TCC00335,PROJETO DE BANCO DE DADOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462068,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,83,55,50,0,0,55,50,0,0,False,SI,SI-P5,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00336-A1,2026-2,TCC00336,BANCO DE DADOS NÃO CONVENCIONAIS,A1,A1,/graduacao/quadrodehorarios/turmas/100000457658,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,83,52,51,0,0,52,51,0,0,False,SI,SI-P6,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":51,""vagas_vestibulando"":1,""vagas"":52,""inscritos_regular"":51,""inscritos_vestibulando"":0,""inscritos"":51}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00337-A1,2026-2,TCC00337,INTRODUÇÃO A INTERAÇÃO HUMANO-COMPUTADOR,A1,A1,/graduacao/quadrodehorarios/turmas/100000462041,turma_e_encontros_exatos,,Qui 18:00-22:00,SI,23;31;83,62,58,2,2,57,56,3,0,True,SI,SI-P5,False,True,"[{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":56,""vagas_vestibulando"":1,""vagas"":57,""inscritos_regular"":56,""inscritos_vestibulando"":0,""inscritos"":56},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00338-A1,2026-2,TCC00338,PROJETO DE SOFTWARE,A1,A1,/graduacao/quadrodehorarios/turmas/100000462075,turma_e_encontros_exatos,,Ter 20:00-22:00; Qui 20:00-22:00,SI,83,61,48,0,0,61,48,0,0,False,SI,SI-P6,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":60,""vagas_vestibulando"":1,""vagas"":61,""inscritos_regular"":48,""inscritos_vestibulando"":0,""inscritos"":48}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00341-A1,2026-2,TCC00341,SEGURANÇA DA INFORMAÇÃO,A1,A1,/graduacao/quadrodehorarios/turmas/100000462086,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,83,65,61,0,0,65,61,0,0,False,SI,SI-P7,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":64,""vagas_vestibulando"":1,""vagas"":65,""inscritos_regular"":61,""inscritos_vestibulando"":0,""inscritos"":61}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00344-A1,2026-2,TCC00344,LAB. DE PROGRAMAÇÃO PARALELA,A1,AA,/graduacao/quadrodehorarios/turmas/100000462111,encontros_exatos,,Seg 07:00-09:00; Qua 07:00-09:00,CC,31,60,55,60,55,0,0,0,0,False,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":55,""inscritos_vestibulando"":0,""inscritos"":55}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00346-A-A/C-A,2026-2,TCC00346,LAB. DE RESOLUÇÃO DE PROBLEMAS,A-A/C-A,AA,/graduacao/quadrodehorarios/turmas/100000462112,turma_contida_e_encontros_contidos,,Ter 16:00-18:00,CC,31;41,36,35,35,34,0,0,1,1,False,CC,CC-P1,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":30,""vagas"":35,""inscritos_regular"":5,""inscritos_vestibulando"":29,""inscritos"":34},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00346-A-A/C-A,2026-2,TCC00346,LAB. DE RESOLUÇÃO DE PROBLEMAS,A-A/C-A,BA,/graduacao/quadrodehorarios/turmas/100000462113,encontros_contidos,,Qui 16:00-18:00,CC,31,35,31,35,31,0,0,0,0,False,CC,CC-P1,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":12,""vagas_vestibulando"":23,""vagas"":35,""inscritos_regular"":12,""inscritos_vestibulando"":19,""inscritos"":31}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00347-A1,2026-2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,A1,A1,/graduacao/quadrodehorarios/turmas/100000462059,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31,50,50,50,50,0,0,0,0,False,CC,CC-P2,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00347-B1,2026-2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,B1,B1,/graduacao/quadrodehorarios/turmas/100000462058,turma_e_encontros_exatos,,Ter 14:00-16:00; Qui 14:00-16:00,CC,123;25;31;37;40;54,50,46,34,33,0,0,16,13,False,CC,CC-P2,False,True,"[{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":33,""vagas_vestibulando"":1,""vagas"":34,""inscritos_regular"":32,""inscritos_vestibulando"":1,""inscritos"":33},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00348-A1,2026-2,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITMOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462005,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31;83;97,54,50,50,49,1,1,3,0,True,CC,CC-P3,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":49,""vagas_vestibulando"":1,""vagas"":50,""inscritos_regular"":48,""inscritos_vestibulando"":1,""inscritos"":49},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""97"",""curso"":""Disciplina Isolada"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00348-B1,2026-2,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITMOS,B1,B1,/graduacao/quadrodehorarios/turmas/100000462006,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31,50,50,50,50,0,0,0,0,False,CC,CC-P3,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00349-A1,2026-2,TCC00349,AVALIAÇÃO DE DESEMPENHO,A1,A1,/graduacao/quadrodehorarios/turmas/100000457657,turma_e_encontros_exatos,,Ter 07:00-09:00; Qui 07:00-09:00,CC,31,60,35,60,35,0,0,0,0,False,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":35,""inscritos_vestibulando"":0,""inscritos"":35}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00354-A1,2026-2,TCC00354,FUNDAMENTOS MATEMÁTICOS PARA COMP.,A1,A1,/graduacao/quadrodehorarios/turmas/100000462029,turma_e_encontros_exatos,,Ter 18:00-20:00; Qui 18:00-20:00,SI,15;83,45,42,0,0,44,41,1,1,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":14,""vagas_vestibulando"":30,""vagas"":44,""inscritos_regular"":14,""inscritos_vestibulando"":27,""inscritos"":41},{""codigo_curso"":""15"",""curso"":""Farmácia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00354-B1,2026-2,TCC00354,FUNDAMENTOS MATEMÁTICOS PARA COMP.,B1,B1,/graduacao/quadrodehorarios/turmas/100000462031,turma_e_encontros_exatos,,Ter 20:00-22:00; Qui 20:00-22:00,SI,83,45,43,0,0,45,43,0,0,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":14,""vagas_vestibulando"":31,""vagas"":45,""inscritos_regular"":14,""inscritos_vestibulando"":29,""inscritos"":43}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00355-E-A,2026-2,TCC00355,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,E-A,EA,/graduacao/quadrodehorarios/turmas/100000462105,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,15;18;83,47,42,0,0,45,40,2,2,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":15,""vagas_vestibulando"":30,""vagas"":45,""inscritos_regular"":13,""inscritos_vestibulando"":27,""inscritos"":40},{""codigo_curso"":""18"",""curso"":""Medicina Veterinária"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""15"",""curso"":""Farmácia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00355-F-A,2026-2,TCC00355,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,F-A,FA,/graduacao/quadrodehorarios/turmas/100000462107,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,83,45,39,0,0,45,39,0,0,False,SI,SI-P1,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":14,""vagas_vestibulando"":31,""vagas"":45,""inscritos_regular"":12,""inscritos_vestibulando"":27,""inscritos"":39}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00356-A1,2026-2,TCC00356,PROGRAMAÇÃO DE COMPUTADORES II,A1,A1,/graduacao/quadrodehorarios/turmas/100000462056,turma_e_encontros_exatos,,Seg 20:00-22:00; Qua 20:00-22:00,SI,20;83,47,30,0,0,46,29,1,1,False,SI,SI-P2,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":45,""vagas_vestibulando"":1,""vagas"":46,""inscritos_regular"":28,""inscritos_vestibulando"":1,""inscritos"":29},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00356-B1,2026-2,TCC00356,PROGRAMAÇÃO DE COMPUTADORES II,B1,B1,/graduacao/quadrodehorarios/turmas/100000462057,turma_e_encontros_exatos,,Seg 18:00-20:00; Qua 18:00-20:00,SI,27;83,45,34,0,0,44,33,1,1,False,SI,SI-P2,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":39,""vagas_vestibulando"":5,""vagas"":44,""inscritos_regular"":32,""inscritos_vestibulando"":1,""inscritos"":33},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00357-A1,2026-2,TCC00357,PROG. ORIENTADA A OBJETOS I,A1,A1,/graduacao/quadrodehorarios/turmas/100000462063,turma_e_encontros_exatos,,Seg 18:00-22:00,SI,83,66,62,0,0,66,62,0,0,False,SI,SI-P4,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":65,""vagas_vestibulando"":1,""vagas"":66,""inscritos_regular"":61,""inscritos_vestibulando"":1,""inscritos"":62}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00358-A1,2026-2,TCC00358,SISTEMAS COMPUTACIONAIS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462087,turma_e_encontros_exatos,,Qui 18:00-22:00,SI,83,40,37,0,0,40,37,0,0,False,SI,SI-P3,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":38,""vagas_vestibulando"":2,""vagas"":40,""inscritos_regular"":37,""inscritos_vestibulando"":0,""inscritos"":37}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00358-B1,2026-2,TCC00358,SISTEMAS COMPUTACIONAIS,B1,B1,/graduacao/quadrodehorarios/turmas/100000462094,turma_e_encontros_exatos,,Qui 18:00-22:00,SI,41;83,40,29,0,0,39,28,1,1,False,SI,SI-P3,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":37,""vagas_vestibulando"":2,""vagas"":39,""inscritos_regular"":28,""inscritos_vestibulando"":0,""inscritos"":28},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00359-A1,2026-2,TCC00359,REDES DE COMPUTADORES,A1,A1,/graduacao/quadrodehorarios/turmas/100000462077,turma_e_encontros_exatos,,Qua 20:00-22:00; Sex 20:00-22:00,SI,83,75,71,0,0,75,71,0,0,False,SI,SI-P4,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":74,""vagas_vestibulando"":1,""vagas"":75,""inscritos_regular"":71,""inscritos_vestibulando"":0,""inscritos"":71}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00360-A1,2026-2,TCC00360,VISUALIZAÇÃO DE DADOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462103,turma_e_encontros_exatos,,Seg 18:00-20:00; Qua 18:00-20:00,SI,83,60,55,0,0,60,55,0,0,False,SI,SI-P6,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":58,""vagas_vestibulando"":2,""vagas"":60,""inscritos_regular"":54,""inscritos_vestibulando"":1,""inscritos"":55}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00361-A1,2026-2,TCC00361,INTRODUÇÃO AO DESENVOLVIMENTO WEB,A1,A1,/graduacao/quadrodehorarios/turmas/100000462042,turma_e_encontros_exatos,,Sex 18:00-22:00,SI,31;83,87,76,2,2,85,74,0,0,True,SI,SI-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":84,""vagas_vestibulando"":1,""vagas"":85,""inscritos_regular"":74,""inscritos_vestibulando"":0,""inscritos"":74}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00362-A1,2026-2,TCC00362,SISTEMAS DISTRIBUÍDOS PARA SI,A1,A1,/graduacao/quadrodehorarios/turmas/100000462099,turma_e_encontros_exatos,,Ter 18:00-22:00,SI,83;97,63,61,0,0,62,60,1,1,False,SI,SI-P5,False,True,"[{""codigo_curso"":""97"",""curso"":""Disciplina Isolada"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":61,""vagas_vestibulando"":1,""vagas"":62,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00363-A1,2026-2,TCC00363,GERÊNCIA DE PROJETOS E MANUT DE SOFTWARE,A1,A1,/graduacao/quadrodehorarios/turmas/100000462036,turma_e_encontros_exatos,,Ter 18:00-20:00; Qui 18:00-20:00,SI,83,61,60,0,0,61,60,0,0,False,SI,SI-P7,False,True,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":60,""vagas_vestibulando"":1,""vagas"":61,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
