semestre,codigo,disciplina,curso,periodo_curricular,turma,turma_url,horarios,vagas_por_curso,quantidade_secoes_alternativas,vinculada_ao_pdf,tratamento_no_modelo
2026-2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,CC,,G9,/graduacao/quadrodehorarios/turmas/100000461324,Ter 14:00-16:00; Qui 14:00-16:00,"[{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",11,False,
2026-2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,CC;SI,,H9,/graduacao/quadrodehorarios/turmas/100000459528,Ter 16:00-18:00; Qui 16:00-18:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",11,False,
2026-2,GLC00292,LIBRAS I,CC,,I2,/graduacao/quadrodehorarios/turmas/100000453168,Seg 09:00-11:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":22,""vagas_vestibulando"":0,""vagas"":22,""inscritos_regular"":22,""inscritos_vestibulando"":0,""inscritos"":22},{""codigo_curso"":""1"",""curso"":""Biblioteconomia e Documentação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""10"",""curso"":""Pedagogia"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",6,False,
2026-2,GLC00292,LIBRAS I,CC;SI,,I4,/graduacao/quadrodehorarios/turmas/100000453170,Seg 14:00-16:00,"[{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""1"",""curso"":""Biblioteconomia e Documentação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""76"",""curso"":""Física(Volta Redonda)"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""24"",""curso"":""Psicologia"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""47"",""curso"":""Turismo"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""57"",""curso"":""Cinema e Audiovisual"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""2"",""curso"":""História"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""6"",""curso"":""Serviço Social"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""34"",""curso"":""Enfermagem"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""3"",""curso"":""Geografia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""85"",""curso"":""Ciências Atuariais"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",6,False,
2026-2,GLC00292,LIBRAS I,CC;SI,,I5,/graduacao/quadrodehorarios/turmas/100000453171,Seg 16:00-18:00,"[{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""102"",""curso"":""Segurança Pública"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""1"",""curso"":""Biblioteconomia e Documentação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""44"",""curso"":""Ciências Biológicas"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""57"",""curso"":""Cinema e Audiovisual"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""98"",""curso"":""Sociologia"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""18"",""curso"":""Medicina Veterinária"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""28"",""curso"":""Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""2"",""curso"":""História"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",6,False,
2026-2,GLC00292,LIBRAS I,CC,,I7,/graduacao/quadrodehorarios/turmas/100000455851,Ter 16:00-18:00,"[{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""10"",""curso"":""Pedagogia"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":15,""inscritos_vestibulando"":0,""inscritos"":15},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""2"",""curso"":""História"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",6,False,
2026-2,GLC00292,LIBRAS I,CC,,T2,/graduacao/quadrodehorarios/turmas/100000455857,Qui 09:00-11:00,"[{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""10"",""curso"":""Pedagogia"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""1"",""curso"":""Biblioteconomia e Documentação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""29"",""curso"":""Química Industrial"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""2"",""curso"":""História"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":11,""inscritos_vestibulando"":0,""inscritos"":11},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""57"",""curso"":""Cinema e Audiovisual"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",6,False,
2026-2,GLC00292,LIBRAS I,CC,,T9,/graduacao/quadrodehorarios/turmas/100000455864,Sex 16:00-18:00,"[{""codigo_curso"":""44"",""curso"":""Ciências Biológicas"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":11,""inscritos_vestibulando"":0,""inscritos"":11},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""21"",""curso"":""Letras"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""10"",""curso"":""Pedagogia"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""100"",""curso"":""Artes"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""1"",""curso"":""Biblioteconomia e Documentação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",6,False,
2026-2,GMA00154,CÁLCULO 1,CC,,A1,/graduacao/quadrodehorarios/turmas/100000460998,Seg 07:00-09:00; Qua 07:00-09:00,"[{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",11,False,
2026-2,GMA00154,CÁLCULO 1,CC,,B3,/graduacao/quadrodehorarios/turmas/100000461039,Seg 09:00-11:00; Qua 09:00-11:00,"[{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":0,""vagas_vestibulando"":1,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",11,False,
2026-2,GMA00154,CÁLCULO 1,CC,,C1,/graduacao/quadrodehorarios/turmas/100000461040,Seg 11:00-13:00; Qua 11:00-13:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":36,""vagas_vestibulando"":0,""vagas"":36,""inscritos_regular"":35,""inscritos_vestibulando"":0,""inscritos"":35},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":2,""vagas_vestibulando"":1,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":1,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",11,False,
2026-2,GMA00154,CÁLCULO 1,CC,,D1,/graduacao/quadrodehorarios/turmas/100000461048,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":13,""vagas_vestibulando"":0,""vagas"":13,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""28"",""curso"":""Química"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",11,False,
